filename,face,body_part,symbol,icon,numerosity,human,monkey
blender_06s,0,0,1,0,0,,
blender_07s,0,0,1,0,0,,
blender_08s,0,0,1,0,0,,
blender_09s,0,0,1,1,0,,
blender_10s,0,0,0,0,0,,
blender_11s,0,0,1,1,0,,
blender_12s,0,0,0,0,0,,
blimp_01b,0,0,1,0,0,,
blimp_02n,0,0,0,1,0,,
blimp_03n,0,0,1,0,0,,
blimp_04n,0,0,1,1,0,,
blimp_05s,0,0,1,1,0,,
blimp_06s,0,0,1,0,0,,
blimp_07s,0,0,1,0,0,,
blimp_08n,0,0,0,0,0,,
blimp_09s,0,0,1,1,0,,
blimp_10s,0,0,1,0,0,,
blimp_11n,0,0,1,0,0,,
blimp_12s,0,0,1,0,0,,
blind_01b,0,0,0,0,0,,
blind_02s,0,0,0,0,0,,
blind_03s,0,0,0,0,0,,
blind_04s,0,0,0,0,0,,
blind_05s,0,0,0,0,0,,
blind_06s,0,0,0,0,0,,
blind_07s,0,0,0,0,0,,
blind_08s,0,0,0,0,0,,
blind_09s,0,0,0,0,0,,
blind_10s,0,0,0,0,0,,
blind_11s,0,0,0,0,0,,
blind_12s,0,0,0,0,0,,
blowtorch_01b,0,0,0,0,0,,
blowtorch_02s,0,0,1,0,0,,
blowtorch_03s,0,0,1,0,0,,
blowtorch_04s,0,0,1,0,0,,
blowtorch_05s,0,0,1,0,0,,
blowtorch_06s,0,0,1,0,0,,
blowtorch_07s,0,0,1,0,0,,
blowtorch_08s,0,0,1,1,0,,
blowtorch_09s,0,0,1,0,0,,
blowtorch_10s,0,1,1,0,0,1,0
blowtorch_11s,0,1,0,1,0,1,0
blowtorch_12n,0,1,0,0,0,1,0
blueberry_01b,0,0,0,0,1,,
blueberry_02s,0,0,0,0,1,,
blueberry_03s,0,0,0,0,1,,
blueberry_04n,0,0,0,0,1,,
blueberry_05s,0,0,0,0,1,,
blueberry_06n,0,0,0,0,1,,
blueberry_07s,0,0,0,0,1,,
blueberry_08s,0,0,0,0,1,,
blueberry_09s,0,0,0,0,1,,
blueberry_10s,0,0,0,0,1,,
blueberry_11n,0,0,0,0,1,,
blueberry_12n,0,0,0,0,1,,
boa_01s,0,1,0,0,0,0,0
boa_02s,0,1,0,0,0,1,0
boa_03s,0,0,0,0,0,,
boa_04s,0,0,1,0,0,,
boa_05s,0,0,0,0,0,,
boa_06s,0,0,0,0,0,,
boa_07s,0,0,0,0,0,,
boa_08s,0,0,0,0,0,,
boa_09s,0,0,0,0,0,,
boa_10s,0,1,0,0,0,1,0
boa_11s,0,1,0,0,0,0,0
boa_12s,0,0,0,0,0,,
boar_01b,1,1,0,0,0,0,0
boar_02s,1,1,0,0,0,0,0
boar_03s,1,1,0,0,0,0,0
boar_04s,1,1,0,0,0,0,0
boar_05s,1,1,0,0,0,0,0
boar_06s,1,1,0,0,0,0,0
boar_07s,1,1,0,0,0,0,0
boar_08s,1,1,0,0,0,0,0
boar_09s,1,1,0,0,0,0,0
boar_10s,1,1,0,0,0,0,0
boar_11s,0,1,0,0,0,0,0
boar_12s,0,1,0,0,0,0,0
boat_01b,0,0,0,0,0,,
boat_02s,0,0,1,1,0,,
boat_03s,0,0,0,0,0,,
boat_04s,0,0,1,0,0,,
boat_05s,0,0,0,0,0,,
boat_06n,0,0,0,0,0,,
boat_07n,0,0,1,1,0,,
boat_08s,0,0,0,0,0,,
boat_09s,0,0,0,0,0,,
boat_10s,0,0,0,0,0,,
boat_11n,0,0,1,0,0,,
boat_12s,0,0,1,1,0,,
bobsled_01s,0,0,1,1,0,,
bobsled_02s,0,0,1,0,0,,
bobsled_03s,0,0,1,1,0,,
bobsled_04s,0,0,1,1,0,,
bobsled_05s,0,0,1,1,0,,
bobsled_06s,1,1,1,1,0,1,0
bobsled_07s,0,1,1,1,0,1,0
bobsled_08s,0,1,1,0,0,1,0
bobsled_09s,0,0,1,1,0,,
bobsled_10s,0,0,1,1,0,,
bobsled_11s,1,0,1,0,0,1,0
bobsled_12s,0,0,1,1,0,,
bolt_01b,0,0,0,0,0,,
bolt_02s,0,0,0,0,0,,
bolt_03s,0,0,0,0,1,,
bolt_04s,0,0,0,0,1,,
bolt_05s,0,0,0,0,1,,
bolt_06s,0,0,0,0,0,,
bolt_07n,0,0,0,0,0,,
bolt_08n,0,0,0,0,1,,
bolt_09s,0,0,0,0,0,,
bolt_10n,0,0,0,0,0,,
bolt_11s,0,0,0,0,1,,
bolt_12s,0,0,0,0,1,,
book_01b,0,0,1,1,1,,
book_02s,0,0,0,0,1,,
book_03s,0,0,0,0,1,,
book_04s,0,0,0,0,0,,
book_05s,0,0,1,1,1,,
book_06s,0,0,0,0,1,,
book_07s,0,0,0,0,0,,
book_08s,0,0,0,0,0,,
book_09s,0,0,0,0,1,,
book_10s,0,0,1,1,0,,
book_11s,0,0,0,0,0,,
book_12s,0,0,0,0,0,,
boot_01b,0,0,0,0,1,,
boot_02s,0,1,0,0,1,1,0
boot_03s,0,0,0,0,1,,
boot_04s,0,0,0,0,0,,
boot_05s,0,1,0,0,1,1,0
boot_06s,0,0,0,0,1,,
boot_07s,0,1,0,0,1,1,0
boot_08s,0,1,0,0,1,1,0
boot_09s,0,1,0,0,1,1,0
boot_10s,0,1,0,0,1,1,0
boot_11s,0,1,0,0,1,1,0
boot_12s,0,1,0,0,1,1,0
bottle_01b,0,0,0,0,1,,
bottle_02n,0,0,1,0,0,,
bottle_03s,0,0,0,0,1,,
bottle_04s,0,0,0,0,0,,
bottle_05s,0,0,0,0,0,,
bottle_06s,0,0,0,0,0,,
bottle_07s,0,0,0,0,0,,
bottle_08s,0,0,1,0,0,,
bottle_09s,0,0,0,0,0,,
bottle_10s,0,0,1,0,0,,
bottle_11s,0,0,0,0,1,,
bottle_12s,0,0,1,1,0,,
bow2_01s,0,0,0,0,0,,
bow2_02s,0,0,0,0,0,,
bow2_03s,0,0,0,0,0,,
bow2_04s,0,0,0,0,0,,
bow2_05s,0,0,0,0,0,,
bow2_06s,0,0,0,0,0,,
bow2_07s,0,0,0,0,0,,
bow2_08s,0,0,0,0,1,,
bow2_09s,0,0,0,0,1,,
bow2_10s,0,0,0,0,0,,
bow2_11s,0,0,0,0,0,,
bow2_12s,0,0,0,0,0,,
bowl_01b,0,0,0,1,0,,
bowl_02s,0,0,0,0,0,,
bowl_03s,0,0,0,0,0,,
bowl_04s,0,0,0,1,1,,
bowl_05s,0,0,0,0,0,,
bowl_06n,0,0,0,0,0,,
bowl_07n,0,0,0,0,1,,
bowl_08s,0,0,0,0,0,,
bowl_09s,0,0,0,0,0,,
bowl_10n,0,0,0,0,0,,
bowl_11s,0,0,0,0,0,,
bowl_12s,0,0,0,0,0,,
boxer_shorts_01b,0,1,0,0,0,1,0
boxer_shorts_02s,0,1,0,0,0,1,0
boxer_shorts_03s,0,0,0,1,0,,
boxer_shorts_04s,0,1,1,1,0,1,0
boxer_shorts_05s,0,1,1,0,0,0,0
boxer_shorts_06s,0,0,1,0,1,,
boxer_shorts_07s,0,1,0,0,0,1,0
boxer_shorts_08s,0,1,1,0,0,1,0
boxer_shorts_09s,0,1,0,0,0,1,0
boxer_shorts_10s,0,1,0,1,0,1,0
boxer_shorts_11s,0,1,0,1,0,1,0
boxer_shorts_12s,0,1,0,1,0,0,0
boxing_gloves_01b,0,0,0,0,0,,
boxing_gloves_02s,0,0,0,0,0,,
boxing_gloves_03s,0,0,1,0,0,,
boxing_gloves_04s,0,0,1,0,1,,
boxing_gloves_05s,0,0,1,1,1,,
boxing_gloves_06s,0,0,0,0,1,,
boxing_gloves_07s,0,0,1,0,1,,
boxing_gloves_08s,0,0,1,1,1,,
boxing_gloves_09s,0,0,1,1,1,,
boxing_gloves_10s,0,0,1,1,1,,
boxing_gloves_11s,0,0,1,1,1,,
boxing_gloves_12s,0,0,0,0,0,,
boy_01b,1,0,0,0,0,1,0
boy_02s,1,0,0,0,0,1,0
boy_03s,1,0,0,0,0,1,0
boy_04s,1,1,0,0,0,1,0
boy_05s,1,1,0,0,0,1,0
boy_06s,1,0,0,0,0,1,0
boy_07s,1,1,0,0,0,1,0
boy_08s,1,0,0,0,0,1,0
boy_09s,1,0,0,0,0,1,0
boy_10s,1,1,0,0,0,1,0
boy_11s,1,0,0,0,0,1,0
boy_12s,1,0,0,0,0,1,0
brace_01b,0,0,1,0,0,,
brace_02s,0,1,0,0,0,1,0
brace_03s,0,1,0,0,0,1,0
brace_04s,0,1,1,0,0,1,0
brace_05s,0,1,0,0,0,1,0
brace_06s,0,1,0,0,0,1,0
brace_07s,0,1,0,0,0,1,0
brace_08s,0,0,1,0,0,,
brace_09s,0,1,0,1,0,1,0
brace_10s,0,1,0,0,0,1,0
brace_11s,0,1,0,0,0,1,0
brace_12s,0,0,1,0,0,,
bracelet2_01b,0,1,0,0,0,1,0
bracelet2_02s,0,1,0,0,1,1,0
bracelet2_03s,0,1,0,0,1,1,0
bracelet2_04s,0,1,0,0,0,1,0
bracelet2_05s,0,1,0,0,1,1,0
bracelet2_06s,0,1,0,0,0,1,0
bracelet2_07s,0,1,0,0,1,1,0
bracelet2_08s,0,1,0,0,1,1,0
bracelet2_09s,0,0,0,1,0,,
bracelet2_10s,0,1,0,0,0,1,0
bracelet2_11s,0,1,0,0,0,1,0
bracelet2_12s,0,1,0,0,0,1,0
bracket_01b,0,0,0,0,0,,
bracket_02s,0,0,0,0,0,,
bracket_03s,0,0,0,0,0,,
bracket_04s,0,0,0,0,0,,
bracket_05s,0,0,0,0,1,,
bracket_06s,0,0,0,0,0,,
bracket_07s,0,0,0,0,0,,
bracket_08s,0,0,0,0,0,,
bracket_09s,0,0,0,0,0,,
bracket_10s,0,0,0,0,0,,
bracket_11s,0,0,0,0,1,,
bracket_12s,0,0,0,0,0,,
bread_01b,0,0,0,0,0,,
bread_02s,0,0,0,0,1,,
bread_03s,0,0,0,0,1,,
bread_04s,0,0,0,0,0,,
bread_05s,0,0,0,0,0,,
bread_06s,0,0,0,0,0,,
bread_07s,0,1,0,0,1,1,0
bread_08s,0,0,0,0,0,,
bread_09s,0,0,0,0,0,,
bread_10s,0,1,0,0,0,1,0
bread_11s,0,0,0,0,0,,
bread_12s,0,0,0,0,0,,
breadbox_01b,0,0,1,1,0,,
breadbox_02s,0,0,1,0,0,,
breadbox_03s,0,0,0,0,0,,
breadbox_04s,0,0,0,0,0,,
breadbox_05s,0,0,0,0,0,,
breadbox_06s,0,0,0,0,0,,
breadbox_07s,0,0,0,0,0,,
breadbox_08s,0,0,0,0,0,,
breadbox_09s,0,0,0,0,0,,
breadbox_10s,0,0,0,1,0,,
breadbox_11s,0,0,0,0,0,,
breadbox_12s,0,0,0,0,0,,
breadstick_01b,0,0,1,0,1,,
breadstick_02s,0,0,0,0,1,,
breadstick_03s,0,0,0,0,1,,
breadstick_04s,0,0,0,0,1,,
breadstick_05s,0,0,0,0,1,,
breadstick_06s,0,0,0,0,1,,
breadstick_07s,0,0,0,0,1,,
breadstick_08s,0,0,0,0,1,,
breadstick_09s,0,0,0,0,1,,
breadstick_10s,0,0,0,0,1,,
breadstick_11s,0,0,0,0,1,,
breadstick_12s,0,0,0,0,1,,
broccoli_01b,0,0,0,0,0,,
broccoli_02s,0,0,0,0,0,,
broccoli_03s,0,0,0,0,1,,
broccoli_04s,0,0,0,0,1,,
broccoli_05s,0,0,0,0,1,,
broccoli_06s,0,0,0,0,0,,
broccoli_07s,0,0,0,0,1,,
broccoli_08s,0,0,0,0,1,,
broccoli_09s,0,0,0,0,1,,
broccoli_10s,0,0,0,0,1,,
broccoli_11s,0,0,0,0,0,,
broccoli_12s,0,0,0,0,1,,
broom_01b,0,0,0,0,0,,
broom_02s,0,1,0,0,0,1,0
broom_03s,0,0,0,0,1,,
broom_04s,0,0,0,0,0,,
broom_05s,0,0,0,0,0,,
broom_06s,0,0,0,0,1,,
broom_07s,0,0,0,0,0,,
broom_08s,0,0,0,0,1,,
broom_09s,0,0,0,0,0,,
broom_10s,0,0,0,0,0,,
broom_11s,0,1,0,0,0,1,0
broom_12s,0,0,0,0,0,,
brownie_01b,0,0,0,0,0,,
brownie_02s,0,0,0,0,1,,
brownie_03s,0,0,0,0,0,,
brownie_04s,0,0,0,0,1,,
brownie_05s,0,0,0,0,1,,
brownie_06s,0,0,0,0,1,,
brownie_07s,0,0,0,0,1,,
brownie_08s,0,0,0,0,1,,
brownie_09s,0,0,0,0,1,,
brownie_10s,0,0,0,0,1,,
brownie_11s,0,0,0,0,0,,
brownie_12s,0,0,0,0,1,,
brush_01s,0,0,0,0,0,,
brush_02s,0,0,0,0,0,,
brush_03s,0,0,1,0,0,,
brush_04s,0,0,1,0,0,,
brush_05s,0,0,1,0,0,,
brush_06s,0,0,1,0,0,,
brush_07s,0,0,0,0,0,,
brush_08s,0,0,0,0,0,,
brush_09s,0,0,0,0,0,,
brush_10s,0,0,0,0,0,,
brush_11s,0,0,0,0,0,,
brush_12s,0,0,0,0,0,,
bubble_01b,0,0,0,0,0,,
bubble_02s,0,0,0,0,0,,
bubble_03s,0,0,0,0,0,,
bubble_04s,0,0,0,0,0,,
bubble_05s,0,0,0,0,0,,
bubble_06n,0,0,0,0,0,,
bubble_07s,0,0,0,0,0,,
bubble_08s,0,0,0,0,0,,
bubble_09s,0,0,0,0,0,,
bubble_10s,0,0,0,0,0,,
bubble_11s,0,0,0,0,0,,
bubble_12s,0,0,0,0,0,,
bucket_01b,0,0,1,1,0,,
bucket_02n,0,0,0,0,0,,
bucket_03s,0,0,0,0,0,,
bucket_04s,0,0,0,0,1,,
bucket_05s,0,0,0,0,0,,
bucket_06n,0,0,1,0,0,,
bucket_07s,0,0,0,0,0,,
bucket_08n,0,0,0,1,0,,
bucket_09n,0,1,0,0,0,1,0
bucket_10s,0,0,0,0,0,,
bucket_11s,0,0,0,1,0,,
bucket_12s,0,0,0,0,0,,
buggy_01s,0,0,0,1,0,,
buggy_02s,0,0,0,0,0,,
buggy_03s,0,0,0,1,0,,
buggy_04s,0,0,0,0,0,,
buggy_05s,0,0,0,1,0,,
buggy_06s,0,0,0,1,0,,
buggy_07s,0,0,0,0,0,,
buggy_08s,1,1,0,0,0,1,0
buggy_09s,0,0,0,0,0,,
buggy_10s,0,0,0,0,0,,
buggy_11s,0,0,1,0,0,,
buggy_12s,0,0,0,0,0,,
bulldozer_01b,0,0,0,0,0,,
bulldozer_02s,0,0,1,0,0,,
bulldozer_03n,0,0,1,0,0,,
bulldozer_04s,0,0,1,0,0,,
bulldozer_05n,0,0,0,0,0,,
bulldozer_06s,0,0,1,0,0,,
bulldozer_07s,0,0,1,0,0,,
bulldozer_08s,0,0,1,0,0,,
bulldozer_09s,0,0,0,0,0,,
bulldozer_10s,0,0,0,0,0,,
bulldozer_11s,0,0,1,0,0,,
bulldozer_12s,0,0,1,0,0,,
bullet_01s,0,0,0,0,0,,
bullet_02s,0,0,0,0,1,,
bullet_03s,0,0,1,0,1,,
bullet_04s,0,0,1,0,1,,
bullet_05s,0,0,1,0,1,,
bullet_06s,0,0,0,0,1,,
bullet_07s,0,0,0,0,1,,
bullet_08n,0,0,0,0,1,,
bullet_09s,0,0,0,0,0,,
bullet_10n,0,0,0,0,1,,
bullet_11s,0,0,0,0,1,,
bullet_12n,0,0,0,0,1,,
bumper_01b,0,0,0,0,0,,
bumper_02s,0,0,0,0,0,,
bumper_03s,0,0,0,0,0,,
bumper_04s,0,0,0,0,0,,
bumper_05s,0,0,0,0,0,,
bumper_06s,0,0,1,0,0,,
bumper_07s,0,0,0,0,0,,
bumper_08s,0,0,0,0,0,,
bumper_09s,0,0,0,0,0,,
bumper_10s,0,0,0,0,0,,
bumper_11s,0,0,0,0,0,,
bumper_12s,0,0,0,0,0,,
bungee_01b,0,0,0,0,1,,
bungee_02s,0,0,0,0,0,,
bungee_03s,0,0,0,0,1,,
bungee_04s,0,0,0,0,0,,
bungee_05s,0,0,0,0,0,,
bungee_06s,0,0,0,0,1,,
bungee_07s,0,0,0,0,0,,
bungee_08s,0,0,0,0,0,,
bungee_09s,0,0,0,0,0,,
bungee_10s,0,0,0,0,0,,
bungee_11s,0,0,1,0,1,,
bungee_12s,0,0,1,0,0,,
bunkbed_01b,0,0,0,0,0,,
bunkbed_02s,0,0,0,0,0,,
bunkbed_03s,0,0,0,1,0,,
bunkbed_04s,0,0,0,0,0,,
bunkbed_05s,0,0,0,0,0,,
bunkbed_06s,0,0,0,1,0,,
bunkbed_07s,0,0,0,0,0,,
bunkbed_08s,0,0,0,0,0,,
bunkbed_09s,0,0,0,0,0,,
bunkbed_10s,0,0,0,0,0,,
bunkbed_11s,0,0,0,0,0,,
bunkbed_12s,0,0,0,0,0,,
burner_01b,0,0,0,0,0,,
burner_02s,0,0,0,0,0,,
burner_03s,0,0,0,0,0,,
burner_04s,0,0,0,0,1,,
burner_05s,0,0,0,0,0,,
burner_06s,0,0,0,0,0,,
burner_07n,0,0,1,0,0,,
burner_08s,0,0,0,0,0,,
burner_09s,0,0,0,0,0,,
burner_10s,0,0,0,0,0,,
burner_11s,0,0,0,0,0,,
burner_12n,0,0,0,0,0,,
burrito_01b,0,0,0,0,0,,
burrito_02s,0,0,0,0,0,,
burrito_03s,0,0,0,0,0,,
burrito_04s,0,0,0,0,0,,
burrito_05s,0,0,0,0,1,,
burrito_06n,0,0,0,0,0,,
burrito_07s,0,0,0,0,0,,
burrito_08s,0,0,0,0,1,,
burrito_09n,0,0,0,0,0,,
burrito_10s,0,0,0,0,1,,
burrito_11s,0,0,0,0,1,,
burrito_12s,0,0,0,0,1,,
bus_01b,0,0,1,0,0,,
bus_02n,0,0,1,0,0,,
bus_03n,1,1,1,0,0,1,0
bus_04n,0,0,1,0,0,,
bus_05n,1,1,1,0,0,1,0
bus_06n,0,0,0,0,0,,
bus_07n,0,0,1,1,0,,
bus_08s,0,0,1,1,0,,
bus_09n,0,0,1,0,0,,
bus_10n,0,0,1,0,0,,
bus_11n,0,0,1,0,0,,
bus_12n,0,0,1,0,0,,
butterfly_01b,0,0,0,0,0,,
butterfly_02s,0,0,0,0,0,,
butterfly_03s,0,1,0,0,0,1,0
butterfly_04s,0,0,0,0,0,,
butterfly_05s,0,0,0,0,0,,
butterfly_06s,0,0,0,0,0,,
butterfly_07s,0,0,0,0,0,,
butterfly_08s,0,0,0,0,0,,
butterfly_09s,0,0,0,0,0,,
butterfly_10s,0,0,0,0,0,,
butterfly_11s,0,0,0,0,0,,
butterfly_12n,0,0,0,0,0,,
cabbage_01b,0,0,0,0,0,,
cabbage_02s,0,0,0,0,1,,
cabbage_03s,0,0,0,0,0,,
cabbage_04s,0,1,0,0,1,1,0
cabbage_05s,0,0,0,0,0,,
cabbage_06s,0,0,0,0,0,,
cabbage_07s,0,0,0,0,1,,
cabbage_08s,0,0,0,0,0,,
cabbage_09s,0,0,0,0,0,,
cabbage_10s,0,0,0,0,1,,
cabbage_11s,0,0,0,0,0,,
cabbage_12s,0,0,0,0,0,,
cactus_01b,0,0,0,0,0,,
cactus_02s,0,0,0,0,0,,
cactus_03s,0,0,0,0,0,,
cactus_04s,0,0,0,0,0,,
cactus_05n,0,0,0,0,0,,
cactus_06s,0,0,0,0,0,,
cactus_07s,0,0,0,0,1,,
cactus_08n,0,0,0,0,0,,
cactus_09n,0,0,0,0,0,,
cactus_10s,0,0,0,0,1,,
cactus_11s,0,0,0,0,1,,
cactus_12s,0,0,0,0,0,,
cage_01b,0,0,0,0,0,,
cage_02s,0,0,0,0,0,,
cage_03s,0,0,0,0,0,,
cage_04s,0,0,0,0,0,,
cage_05s,0,0,0,0,0,,
cage_06s,0,0,0,0,0,,
cage_07s,0,0,0,0,0,,
cage_08s,0,0,0,0,0,,
cage_09s,0,0,0,0,0,,
cage_10s,0,0,0,0,0,,
cage_11s,0,0,0,0,0,,
cage_12s,0,0,0,0,0,,
cake_01b,0,0,0,1,0,,
cake_02s,0,0,0,0,1,,
cake_03s,0,0,0,0,1,,
cake_04s,0,0,0,0,1,,
cake_05s,0,0,0,0,0,,
cake_06s,0,0,0,0,1,,
cake_07s,0,0,0,0,0,,
cake_08s,0,0,0,0,0,,
cake_09s,0,0,0,0,1,,
cake_10s,0,0,0,0,0,,
cake_11s,0,0,0,0,0,,
cake_12s,0,0,0,0,0,,
calculator_01b,0,0,1,0,0,,
calculator_02s,0,0,1,0,0,,
calculator_03s,0,0,1,0,0,,
calculator_04s,0,0,1,0,0,,
calculator_05s,0,0,1,0,0,,
calculator_06s,0,0,1,0,0,,
calculator_07s,0,0,1,0,0,,
calculator_08s,0,0,1,1,0,,
calculator_09s,0,0,1,0,0,,
calculator_10n,0,0,1,0,0,,
calculator_11s,0,0,1,0,0,,
calculator_12s,0,0,1,0,0,,
camcorder_01b,0,1,1,0,0,1,0
camcorder_02s,0,1,1,0,0,1,0
camcorder_03s,0,0,1,0,0,,
camcorder_04s,0,1,1,0,0,1,0
camcorder_05s,0,1,1,0,0,1,0
camcorder_06s,0,0,1,1,0,,
camcorder_07s,0,1,1,0,0,1,0
camcorder_08s,0,0,1,0,0,,
camcorder_09n,0,0,1,0,0,,
camcorder_10s,0,0,1,0,0,,
camcorder_11s,0,1,1,0,0,1,0
camcorder_12s,0,1,1,0,0,1,0
camel_01b,1,1,0,0,0,0,0
camel_02s,1,1,0,0,0,0,0
camel_03s,1,1,0,0,0,0,0
camel_04s,1,1,0,0,0,0,0
camel_05s,1,1,0,0,0,0,0
camel_06s,1,1,0,0,0,0,0
camel_07s,1,1,0,0,0,0,0
camel_08s,1,1,0,0,0,0,0
camel_09s,1,1,0,0,0,0,0
camel_10s,1,1,0,0,0,0,0
camel_11n,1,1,0,0,0,0,0
camel_12s,1,1,0,0,0,0,0
camera1_01b,0,0,1,1,0,,
camera1_02s,0,1,1,0,0,1,0
camera1_03s,0,0,1,0,0,,
camera1_04s,0,0,1,0,0,,
camera1_05s,0,0,1,0,0,,
camera1_06s,0,1,1,0,0,1,0
camera1_07s,0,0,1,0,0,,
camera1_08n,0,0,1,0,0,,
camera1_09s,0,1,1,0,0,1,0
camera1_10s,0,0,1,0,0,,
camera1_11s,0,0,1,0,0,,
camera1_12s,0,0,1,0,0,,
camera2_01b,0,0,1,0,0,,
camera2_02s,0,0,0,0,0,,
camera2_03s,0,0,0,1,0,,
camera2_04s,0,0,1,0,0,,
camera2_05s,0,0,1,0,0,,
camera2_06s,0,0,1,0,0,,
camera2_07s,0,0,1,0,0,,
camera2_08s,0,0,1,0,0,,
camera2_09s,0,1,1,0,0,1,0
camera2_10s,0,0,0,0,0,,
camera2_11s,0,0,1,0,0,,
camera2_12s,0,0,1,0,0,,
candelabra_01b,0,0,0,0,1,,
candelabra_02s,0,0,0,0,0,,
candelabra_03s,0,0,0,0,1,,
candelabra_04s,0,0,0,0,0,,
candelabra_05s,0,0,0,0,1,,
candelabra_06s,0,0,0,0,1,,
candelabra_07s,0,0,0,0,0,,
candelabra_08s,0,0,0,0,1,,
candelabra_09s,0,0,0,0,1,,
candelabra_10s,0,0,0,0,0,,
candelabra_11s,0,0,0,0,1,,
candelabra_12s,0,0,0,0,1,,
candle_01b,0,0,0,0,0,,
candle_02n,0,0,0,0,0,,
candle_03n,0,0,0,0,0,,
candle_04n,0,0,0,0,0,,
candle_05n,0,0,0,0,1,,
candle_06n,0,0,0,0,1,,
candle_07n,0,0,0,0,0,,
candle_08n,0,0,0,0,0,,
candle_09n,0,0,0,0,0,,
candle_10n,0,0,0,0,0,,
candle_11n,0,0,0,0,0,,
candle_12n,0,0,0,0,1,,
candy_01b,0,0,0,0,1,,
candy_02s,0,0,0,0,0,,
candy_03s,0,0,0,0,1,,
candy_04s,0,0,0,0,1,,
candy_05s,0,0,0,0,1,,
candy_06s,0,0,0,0,1,,
candy_07s,0,0,0,0,1,,
candy_08s,0,0,0,0,1,,
candy_09s,0,0,0,0,1,,
candy_10s,0,0,0,0,1,,
candy_11s,0,0,1,0,1,,
candy_12s,0,0,0,0,0,,
candy_bar_01b,0,0,1,1,0,,
candy_bar_02s,0,0,1,0,0,,
candy_bar_03s,0,0,1,0,1,,
candy_bar_04s,0,0,1,0,0,,
candy_bar_05s,0,0,1,0,0,,
candy_bar_06s,0,0,1,0,0,,
candy_bar_07s,0,0,1,0,0,,
candy_bar_08s,0,0,1,0,0,,
candy_bar_09s,0,0,1,0,0,,
candy_bar_10s,0,1,1,0,0,1,0
candy_bar_11s,0,0,1,0,0,,
candy_bar_12s,0,0,0,0,1,,
cane_01s,0,0,0,0,0,,
cane_02s,0,0,0,0,0,,
cane_03s,0,0,0,0,0,,
cane_04s,0,0,0,0,1,,
cane_05n,0,0,0,0,0,,
cane_06n,0,0,0,0,0,,
cane_07s,0,0,0,0,0,,
cane_08s,0,0,0,0,0,,
cane_09s,0,0,0,0,1,,
cane_10s,0,0,0,0,0,,
cane_11s,0,1,0,0,0,1,0
cane_12s,0,0,0,0,0,,
cannon_01b,0,0,0,0,0,,
cannon_02s,0,0,0,0,0,,
cannon_03n,0,0,0,0,0,,
cannon_04s,0,0,0,0,0,,
cannon_05s,0,0,0,0,0,,
cannon_06s,1,1,0,0,0,1,0
cannon_07s,0,0,0,0,0,,
cannon_08s,0,0,0,0,0,,
cannon_09n,0,0,0,0,0,,
cannon_10n,0,0,0,0,0,,
cannon_11s,0,0,0,0,1,,
cannon_12n,0,0,0,0,0,,
canoe_01b,0,0,1,0,0,,
canoe_02s,0,0,0,0,0,,
canoe_03s,0,0,0,0,0,,
canoe_04s,0,0,0,0,1,,
canoe_05s,0,0,0,0,0,,
canoe_06s,0,0,0,0,0,,
canoe_07s,0,0,0,0,0,,
canoe_08s,0,0,0,0,0,,
canoe_09s,0,0,0,0,0,,
canoe_10s,0,0,0,0,1,,
canoe_11s,0,0,0,0,0,,
canoe_12s,0,0,0,0,0,,
canvas_01b,0,0,0,0,0,,
canvas_02s,0,0,0,0,0,,
canvas_03s,0,0,0,0,0,,
canvas_04s,0,0,0,0,0,,
canvas_05s,0,0,1,0,0,,
canvas_06s,0,0,0,0,0,,
canvas_07s,0,0,0,0,0,,
canvas_08s,0,0,0,0,0,,
canvas_09s,0,0,0,0,0,,
canvas_10s,0,0,0,0,0,,
canvas_11s,0,0,0,0,0,,
canvas_12s,0,0,0,0,0,,
car_01b,0,0,0,0,0,,
car_02s,0,0,0,0,0,,
car_03s,0,0,0,0,0,,
car_04s,0,0,0,0,0,,
car_05s,0,0,0,0,1,,
car_06s,0,0,0,0,0,,
car_07s,0,0,1,0,0,,
car_08s,0,0,0,0,0,,
car_09s,0,0,0,0,0,,
car_10s,0,0,0,0,0,,
car_11s,0,0,0,0,0,,
car_12s,0,0,0,0,0,,
cardigan_01b,0,0,0,0,0,,
cardigan_02s,0,0,0,0,0,,
cardigan_03s,0,0,0,0,0,,
cardigan_04s,0,1,0,0,0,1,0
cardigan_05s,0,0,0,0,0,,
cardigan_06s,0,0,0,0,0,,
cardigan_07s,0,0,0,0,0,,
cardigan_08s,0,0,0,0,0,,
cardigan_09s,0,0,0,0,0,,
cardigan_10s,0,1,0,0,0,1,0
cardigan_11s,0,0,0,0,0,,
cardigan_12s,0,0,0,0,0,,
carousel_01b,0,0,0,0,0,,
carousel_02s,0,0,0,0,1,,
carousel_03s,0,0,0,0,1,,
carousel_04n,0,0,0,0,0,,
carousel_05s,0,0,0,0,0,,
carousel_06s,0,0,0,0,0,,
carousel_07s,0,0,0,0,0,,
carousel_08s,0,1,0,0,0,1,0
carousel_09s,0,0,0,0,0,,
carousel_10s,0,0,0,0,0,,
carousel_11s,0,0,0,0,0,,
carousel_12s,1,1,0,0,0,1,0
carrot_01b,0,0,0,0,1,,
carrot_02s,0,0,0,0,1,,
carrot_03s,0,0,0,0,1,,
carrot_04n,0,0,0,0,0,,
carrot_05s,0,0,0,0,0,,
